Date,Close,High,Low,Open,Volume,Predicted Opening Price
01/01/2020,661.2051392,664.0317828,657.3465871,659.5450816,2112415,
02/01/2020,659.2758789,664.7496324,655.865997,663.0447188,5658200,
03/01/2020,669.4158325,671.210513,658.5580373,658.5580373,7882938,
06/01/2020,662.999939,676.415189,660.8912109,669.5056569,6519403,
07/01/2020,653.1740112,666.3648695,650.6614146,662.2371261,7899363,
08/01/2020,644.4697876,654.1610515,635.5860971,650.5268344,8639443,
09/01/2020,652.8599243,656.4044295,640.9701653,647.6105055,13521186,
10/01/2020,662.3717651,666.6341316,655.5070899,664.4356369,9341405,
13/01/2020,694.1375732,697.6820784,677.4919217,681.9786232,36952038,
14/01/2020,696.0220337,697.1885651,688.4394971,690.907183,11414418,
15/01/2020,688.75354,694.406773,683.9079353,694.406773,6047430,
16/01/2020,688.2599487,693.1953199,682.2029022,691.5801185,5740586,
17/01/2020,689.0227051,693.5543173,683.9976215,691.5801577,3762957,
20/01/2020,689.5610352,694.9002199,684.6256644,692.3876237,3887680,
21/01/2020,684.2219849,691.4007073,682.6516393,689.5611706,4448374,
22/01/2020,691.1315918,698.130836,687.3627511,689.5612461,9733935,
23/01/2020,703.8288574,704.8608207,696.9642368,697.3231401,12528017,
24/01/2020,702.3931274,705.7581536,694.1824417,696.1117453,7540490,
27/01/2020,698.220459,704.2326499,694.9003437,699.0729432,3741610,
28/01/2020,698.1307983,701.5406807,692.7467562,700.8228194,5121009,
29/01/2020,708.6296387,711.4113717,703.7391231,705.8478509,6832757,
30/01/2020,700.5535889,708.6296516,698.1307591,708.6296516,3859680,
31/01/2020,696.2911987,704.3672612,692.3877357,700.4189421,6092028,
03/02/2020,688.6188965,709.7512474,686.016588,701.7200416,6416745,
04/02/2020,706.9694824,708.8090737,691.0416932,691.0416932,5771311,
05/02/2020,704.0083008,705.3094551,694.9003299,700.8227538,6310409,
06/02/2020,692.1633911,706.0273092,690.9520037,703.8288146,7341622,
07/02/2020,697.5026245,698.8934911,691.8493914,696.291237,2853344,
10/02/2020,693.8234863,698.1307085,690.7276515,694.5413476,3827682,
11/02/2020,694.1375732,699.1178009,690.2341649,699.0280888,4312817,
12/02/2020,700.8676147,702.8417743,695.5284291,696.1565783,2948825,
13/02/2020,710.9179077,712.4882534,701.899648,704.41219,4387430,
14/02/2020,705.7131958,717.1542831,704.0530836,712.9367733,5321680,
17/02/2020,708.4053345,711.9946958,702.8866695,709.1680518,2929629,
18/02/2020,715.7634888,717.0197323,703.200725,704.4121124,5083346,
19/02/2020,718.276001,722.2242651,714.4174489,717.8721869,3985192,
20/02/2020,715.1802979,723.3460736,712.3536537,720.7886753,4564569,
24/02/2020,714.1483154,728.2814263,710.8281999,717.962012,6627536,
25/02/2020,716.4364624,723.2562263,713.7444417,716.9748446,6996695,
26/02/2020,702.3931274,719.1734022,700.3741117,712.4433499,8760569,
27/02/2020,697.9960938,700.5984024,692.9261542,698.1307167,5223386,
28/02/2020,656.5839233,679.1071435,647.9245673,673.0052402,14123957,
02/03/2020,664.973999,687.2729377,658.423426,661.3397819,9821523,
