Date,Close,High,Low,Open,Volume,Predicted Opening Price
24/04/2020,629.9101563,664.5618729,598.8814088,600.1927877,134986308,
27/04/2020,635.5779419,655.693268,632.5773082,637.4672034,58482901,
28/04/2020,634.8667603,647.0025943,618.8633792,644.5799024,78453401,
29/04/2020,634.3331909,646.2023677,631.2436523,642.3126839,37494672,
30/04/2020,651.6923828,664.5617704,639.2675797,646.3357069,71345899,
04/05/2020,638.0006714,651.247876,630.1100834,640.1344513,53456868,
05/05/2020,649.3141479,657.4714515,643.3351363,646.2246685,44903763,
06/05/2020,649.3586426,660.1164477,642.5794265,650.803379,40489094,
07/05/2020,669.8961792,672.8746161,642.3571074,646.8024771,50026966,
08/05/2020,694.2791748,702.3252578,683.2990479,686.8109152,84262770,
11/05/2020,700.9472656,717.9286014,698.9468431,702.3697461,67085063,
12/05/2020,657.5825195,697.1908954,651.2478881,695.6127421,100683202,
13/05/2020,671.5343628,685.2437204,652.4848277,685.2437204,66430125,
14/05/2020,644.3847046,671.6463756,641.7370801,659.2159358,49266771,
15/05/2020,654.9080811,658.1839761,635.028371,647.9972879,62152260,
18/05/2020,646.5388794,665.0498804,640.8173242,659.6648943,62796089,
19/05/2020,632.2460327,655.9401702,629.7106372,653.8310202,42315854,
20/05/2020,643.3752441,649.2763308,625.111016,632.7398159,55320985,
21/05/2020,646.7632446,655.8279965,639.4710145,643.9585225,39167981,
22/05/2020,642.4103394,654.2798134,640.1441514,651.4975845,37828973,
26/05/2020,639.0447388,650.5552103,635.5668784,649.8596382,33216635,
27/05/2020,648.6928101,652.4847457,633.6371781,642.1634544,35667956,
28/05/2020,660.6745605,664.0401918,650.2410977,652.9335909,40126278,
29/05/2020,657.1518555,660.5623545,651.8790394,658.7673394,40022527,
01/06/2020,682.2595215,690.3370599,662.3349426,664.1523917,39943702,
02/06/2020,689.1477051,691.0773831,682.461312,684.7948609,22153960,
03/06/2020,691.8178711,700.0524465,688.093178,693.321185,25381289,
04/06/2020,708.9377441,713.2906481,691.5261877,692.8724045,34202350,
05/06/2020,709.7904053,726.0800859,706.200375,715.7587935,33076685,
08/06/2020,704.3155518,726.2595426,702.296197,726.2595426,31414953,
09/06/2020,689.7984619,710.373743,687.936145,700.1870554,25857161,
10/06/2020,705.5048218,708.8255847,691.099893,692.4685437,22132647,
11/06/2020,690.0453491,703.6200432,687.0387211,702.7449994,20385805,
12/06/2020,712.9765015,714.8612523,671.7810713,673.1273473,38548899,
15/06/2020,724.5318604,730.0963772,700.5460798,702.2962268,53107403,
16/06/2020,725.9454346,739.7893951,711.4058427,737.2988674,51187003,
17/06/2020,724.8908691,733.9107529,718.9449152,721.70471,41782053,
18/06/2020,743.0877075,747.1713443,720.5155056,721.1437757,40471557,
19/06/2020,789.5335083,802.7267643,745.8251171,749.4150876,105804173,
22/06/2020,783.5875854,809.6375887,778.5839774,795.8160622,60198705,
23/06/2020,772.2565918,791.4855975,770.1025738,785.3152445,37962078,
24/06/2020,775.3754272,795.5019711,768.1281242,778.9878914,51586221,
25/06/2020,770.9103394,784.8665297,768.7338873,774.9939764,39679374,
26/06/2020,781.5682373,786.2128427,770.5065046,775.8018142,30921913,
29/06/2020,773.2662964,780.7155642,769.8557975,775.4651824,25621946,
30/06/2020,764.7175903,781.2764779,760.8807272,779.4815222,30276420,
01/07/2020,779.7507324,784.8665104,766.4901145,771.8527256,28464103,
02/07/2020,793.1745605,796.4412614,781.7749253,785.3570395,28789533,
03/07/2020,805.5878906,807.8858854,796.6214026,801.9382008,29434266,
06/07/2020,834.3798828,837.1734337,807.4803576,813.2928313,47016185,
07/07/2020,821.605896,840.0345466,813.8785365,838.0745501,35189589,
08/07/2020,810.1387939,826.7875917,806.5341546,821.8763078,26204095,
09/07/2020,821.9663696,826.8100775,804.8444229,815.0950895,36418942,
10/07/2020,846.2074585,849.1587455,821.9663354,823.8813409,43759967,
13/07/2020,871.8679199,877.5902327,856.0976676,857.6070991,69608392,
14/07/2020,863.7575073,874.886779,850.3753509,871.417351,67331128,
15/07/2020,830.8652954,891.6031986,810.1387687,873.1970728,139669773,
16/07/2020,830.5950317,842.1298183,816.6496239,832.2170897,60961724,
17/07/2020,861.3694458,865.1092366,828.1618338,831.315908,49726765,
20/07/2020,865.0641479,870.5161574,855.939983,864.1179674,36592938,
21/07/2020,888.3364868,890.7921584,872.5437693,873.6702116,42173371,
22/07/2020,902.9578247,905.6612745,883.4477809,893.4956611,59771457,
23/07/2020,927.1988525,937.0664706,897.2579405,902.9352027,58333751,
24/07/2020,967.0073242,974.5995319,927.1987965,927.2888976,120597372,
27/07/2020,971.5356445,990.7302735,958.7843155,981.7187352,80304827,
28/07/2020,981.2231445,988.5675751,969.0350058,971.5357281,55114422,
29/07/2020,944.7037354,983.5209726,932.8985871,981.3131982,72663399,
30/07/2020,950.2008057,964.1011021,933.5970001,945.7626124,72857444,
31/07/2020,931.3891602,959.2799135,924.9459199,952.7465722,74958061,
03/08/2020,905.2106323,926.8383478,902.5521737,924.2700499,46715383,
04/08/2020,969.0124512,976.401932,901.2681142,910.4373895,92041055,
05/08/2020,958.1309814,989.4686386,954.4587664,977.3030855,74549993,
06/08/2020,961.5779419,976.7173679,949.7277419,971.896185,49322975,
07/08/2020,967.1425171,972.2565878,955.3149027,959.6404102,32984416,
10/08/2020,955.1571655,975.5007624,949.8628927,972.8423633,26958997,
11/08/2020,961.442749,973.247898,946.3708995,961.893314,46828306,
12/08/2020,958.6491089,966.489214,949.2771066,955.6752965,30264617,
13/08/2020,956.1484985,963.7407069,950.7190142,958.829423,24830322,
14/08/2020,952.4312134,971.8961464,941.3695175,956.3737317,33224635,
17/08/2020,942.3157349,948.4660872,932.7409455,948.4660872,30979066,
18/08/2020,954.5714722,961.6680648,938.2605539,939.454572,30547672,
19/08/2020,960.428894,970.5444089,955.8330238,964.6868852,34087543,
20/08/2020,944.8839722,956.982009,940.8062427,955.2247399,22537845,
21/08/2020,938.0352173,956.1259295,935.8499085,954.3236099,25280895,
24/08/2020,944.2982178,948.2407359,932.9211093,942.3382214,32717218,
25/08/2020,938.1478271,951.3047302,936.300457,948.9166344,19388008,
26/08/2020,963.0197754,967.8184329,922.3326396,939.4545872,59870421,
27/08/2020,950.9893188,968.7420921,947.6775678,967.8409026,28085062,
28/08/2020,953.4901123,961.0372702,949.0293934,955.2247966,27166900,
31/08/2020,937.5170898,979.5559791,928.3478148,979.5559791,62076132,
01/09/2020,940.4683228,956.3060901,929.2714165,946.2131604,38616258,
02/09/2020,958.9194946,963.3351628,939.4545618,942.6085765,26949439,
03/09/2020,951.6651611,963.6730366,947.5649066,958.829329,18586429,
04/09/2020,935.9625854,944.8389727,933.6871755,938.8012464,28475945,
07/09/2020,938.3956299,948.8039729,921.0934223,939.0039313,21926473,
08/09/2020,949.4122925,955.6752709,937.4268825,942.6085288,27397082,
09/09/2020,973.8561401,976.7623768,937.8549766,939.4545688,55310877,
10/09/2020,1042.636963,1056.582371,980.1643102,983.6563234,140304404,
11/09/2020,1045.227539,1053.382997,1030.516274,1041.735646,59470807,
14/09/2020,1037.477661,1063.363367,1028.218226,1047.593175,44063445,
15/09/2020,1044.822266,1047.93123,1030.989484,1041.713301,27178393,
16/09/2020,1047.390381,1067.576241,1041.082352,1045.340224,33952295,
17/09/2020,1035.765503,1051.513169,1032.65642,1045.340172,25828669,
18/09/2020,1038.896973,1045.092375,1025.762596,1042.74939,33074915,
21/09/2020,1016.43573,1052.549457,1012.605719,1036.328641,33627381,
22/09/2020,996.2949219,1025.965411,991.9693548,1025.965411,34792254,
23/09/2020,1005.148804,1025.852866,993.6591271,1018.305708,42988708,
24/09/2020,982.8001709,1002.985972,980.4796508,994.8305727,29826318,
25/09/2020,992.0369263,997.0383706,976.537097,986.3146137,28374935,
28/09/2020,998.5928955,1008.392998,994.4475901,1003.436604,19666849,
29/09/2020,1011.569458,1020.107846,998.592817,1002.535395,25842539,
30/09/2020,1006.748291,1021.459556,1002.535351,1018.305542,24465159,
01/10/2020,1002.648071,1020.017796,997.5790511,1020.017796,20783227,
05/10/2020,996.7680054,1013.416802,993.9744547,1011.096342,18922799,
06/10/2020,995.9344482,1006.545519,992.0143957,1002.648051,18412175,
07/10/2020,1017.17926,1040.383984,1000.282566,1007.04122,53170865,
08/10/2020,1008.956116,1021.910292,1001.228756,1017.855028,21077808,
09/10/2020,1006.342834,1015.151646,998.9758789,1007.041237,18545499,
12/10/2020,1007.964905,1016.390667,1003.098731,1007.041249,14226473,
13/10/2020,1027.632568,1029.907978,1002.918296,1005.058554,23112012,
14/10/2020,1030.696655,1038.131187,1022.135621,1026.821712,26742011,
15/10/2020,994.199707,1031.822927,989.0180606,1031.822927,20036197,
16/10/2020,980.3670044,1005.914714,978.947674,998.0296771,21583600,
19/10/2020,980.5471802,1004.202528,971.0625516,986.7876931,31200385,
20/10/2020,971.4005127,988.1169452,969.75587,981.8088563,18482288,
21/10/2020,957.2974243,987.6663756,945.1993875,976.8525175,34082321,
22/10/2020,949.3446655,960.8569258,942.1579722,958.5589907,30802210,
23/10/2020,952.0932617,961.983405,944.5911547,948.9166622,23422125,
26/10/2020,914.2672729,947.0918372,909.4911408,947.0918372,37324416,
27/10/2020,916.7004395,928.12254,903.4083838,916.8806416,36478896,
28/10/2020,906.3145142,927.1537252,904.4896694,919.9894978,29924017,
29/10/2020,913.2759399,920.0797038,897.1002335,899.8036831,30655304,
30/10/2020,925.7119141,930.488046,910.9780037,916.2497512,34021563,
02/11/2020,845.9371338,913.3210041,837.6915738,913.3210041,99366895,
03/11/2020,833.7489624,860.1528094,826.8551572,851.5918364,88691623,
04/11/2020,862.0452271,869.1644041,827.7112338,827.7112338,80180117,
05/11/2020,880.8793945,883.5603188,870.5161019,880.8568693,37205373,
06/11/2020,914.2897339,919.1784921,891.3102641,896.6496469,66674086,
09/11/2020,923.9997559,932.2453163,917.3762533,929.1363521,35838510,
10/11/2020,939.25177,941.7074417,919.7192615,935.8499178,36934242,
11/11/2020,899.8937988,943.9603195,891.2877749,941.2568699,56724780,
12/11/2020,892.1438599,904.9628246,885.385206,892.5944845,40046527,
13/11/2020,899.5333252,917.6690878,892.9324079,893.0450343,45388670,
14/11/2020,902.1917725,908.0492965,899.060283,907.8690944,5226220,
17/11/2020,898.1140137,939.4545599,894.3967481,939.4545599,46542562,
18/11/2020,895.3880615,904.0842465,883.1773979,898.1140365,30402290,
19/11/2020,889.057373,905.8639057,886.8270138,895.3879868,27796343,
20/11/2020,855.8723755,893.8560595,853.8447436,889.8909564,57471248,
23/11/2020,878.9419556,887.6380806,867.9253106,879.0771072,45327567,
24/11/2020,884.9572144,889.4404586,870.516191,884.9346891,30936268,
25/11/2020,877.6351929,897.9787883,875.1120052,892.1437902,32637879,
26/11/2020,879.7980347,885.3851956,869.6375287,880.0008217,25838637,
27/11/2020,869.5248413,881.3750405,865.74,874.3460239,47336811,
01/12/2020,880.8343506,885.9484211,869.6375037,874.2784244,19750687,
02/12/2020,882.2987671,884.0335109,871.8678982,882.456444,22188887,
03/12/2020,884.9572144,892.6395835,882.5240678,888.5393285,27785372,
04/12/2020,877.1621704,887.1875248,874.1207821,887.1875248,18464552,
07/12/2020,882.321228,885.3851414,874.3910819,874.3910819,18242188,
08/12/2020,898.3392334,907.5760833,878.6264651,883.6504343,43403061,
09/12/2020,913.2984619,916.3849602,900.8174957,905.6386782,29175254,
10/12/2020,904.3095093,913.9969255,901.6060595,910.8879612,16065507,
11/12/2020,903.7687988,918.2773971,889.553029,907.0129145,26944202,
14/12/2020,897.2354126,907.9141192,895.0050532,904.7375196,17312747,
15/12/2020,889.5981445,896.5144753,883.6279347,896.5144753,18551265,
16/12/2020,890.5894165,898.8800871,885.7006579,895.748538,18561011,
17/12/2020,894.6671143,903.4083496,890.8597476,894.1714987,20252358,
18/12/2020,897.3480225,903.3632827,885.3851969,892.1889608,18466344,
21/12/2020,873.9856567,911.0682151,835.9343924,905.6613153,44135540,
22/12/2020,872.6339111,882.6367407,850.8935081,878.1760218,28140001,
23/12/2020,875.8555298,879.2799073,865.402076,869.6150167,19501410,
24/12/2020,898.5195923,900.6147404,876.7791899,877.2748055,20776988,
28/12/2020,902.642395,909.2658975,899.0377557,904.1743518,17221499,
29/12/2020,896.6722412,906.697596,893.2928546,905.2106897,18611939,
30/12/2020,899.1278076,904.3995551,890.1387946,899.0151813,22043630,
31/12/2020,894.5319824,906.5173337,891.5131193,898.2267228,18781189,
01/01/2021,895.5231934,899.8036501,893.0449966,895.7484461,10015175,
04/01/2021,897.0326538,900.6597586,886.7369368,898.9475997,24513534,
05/01/2021,885.8808594,893.7659554,881.3299801,887.1875038,24123091,
06/01/2021,862.5184326,885.8357828,858.4181778,885.7907323,46401468,
07/01/2021,861.121582,876.373633,858.4181325,865.334463,32325918,
08/01/2021,871.2821045,873.3998374,861.5496384,864.2080374,27540187,
11/01/2021,854.8585815,873.5800612,852.7183233,873.5800612,33307825,
12/01/2021,881.8031006,883.1322703,856.0525462,857.4493513,41161546,
13/01/2021,873.5800781,889.8684713,864.4108625,884.7318752,26619458,
14/01/2021,883.4026489,886.2413097,873.6927082,876.3736325,21553242,
15/01/2021,872.9718018,889.3502954,865.1317562,883.4026705,20593268,
18/01/2021,893.923645,899.8036941,866.618667,878.2210286,35100458,
19/01/2021,908.5449829,915.1233753,898.7448807,898.7448807,32006615,
20/01/2021,925.802063,927.2889693,901.7862503,910.7978486,30924537,
21/01/2021,945.9428711,955.2247727,934.9488105,938.1028253,39087742,
22/01/2021,923.5041504,953.1296503,916.9932742,951.1695941,30532660,
25/01/2021,874.5713501,916.9031273,870.5161458,916.9031273,54207104,
27/01/2021,853.8447876,867.3621553,850.6907729,867.3621553,42370131,
28/01/2021,845.5316772,866.5962034,842.5803899,847.1537352,34067814,
29/01/2021,829.9417114,862.0002995,824.5572774,853.5294263,43712383,
01/02/2021,853.9799194,858.3504772,832.6675583,837.804154,34180952,
02/02/2021,867.7225342,874.1207237,835.7991028,862.5183627,41470034,
03/02/2021,869.9078979,879.5276783,856.0976426,868.8490315,30301696,
04/02/2021,867.0466919,874.1207589,858.3505074,866.9114807,25626981,
05/02/2021,866.7988281,876.2159401,865.1091946,869.6374888,20248046,
08/02/2021,879.2799072,887.1875287,869.1869769,870.989237,21183400,
09/02/2021,881.397583,896.4694325,879.6628988,884.0109912,19604141,
10/02/2021,889.5755615,894.2841178,868.3984103,880.3162451,21234156,
11/02/2021,926.2526245,930.0825761,888.651928,892.1438814,42539278,
12/02/2021,919.8994751,936.3004944,908.0943261,926.1625135,30497029,
15/02/2021,915.8442993,928.775891,912.4199217,922.8057405,15791099,
16/02/2021,927.9648438,936.9313319,916.9256731,919.0659314,21421660,
17/02/2021,938.6660156,944.388328,923.9546308,928.190037,23742994,
18/02/2021,931.6595459,949.998036,927.7845439,939.4545409,18646877,
19/02/2021,937.336853,948.4435996,925.1712399,926.838408,23403483,
22/02/2021,904.8050537,941.6623544,898.8800139,937.2016358,23804335,
23/02/2021,911.7214966,924.9910266,907.2833031,922.7831925,25644108,
24/02/2021,928.640686,930.555632,912.9380101,914.6727539,10807663,
25/02/2021,966.1963501,969.6432529,934.0476041,935.3993587,34855693,
26/02/2021,939.8150635,961.4878312,933.0112992,953.8730975,37481215,
01/03/2021,946.979187,951.6201675,929.3165144,950.8090789,17680764,
02/03/2021,948.9165649,959.730422,941.3018324,956.1258427,17150760,
03/03/2021,992.2171631,1000.23747,949.4573479,955.6978607,31924461,
04/03/2021,980.3895264,986.7426658,972.2115421,982.2594218,21435754,
05/03/2021,981.6737061,996.6554552,970.1163941,971.4456236,25511666,
08/03/2021,987.2608643,1005.644405,976.8525207,977.0777734,19506841,
09/03/2021,987.2382813,997.488948,967.2101573,991.2709602,15154484,
10/03/2021,983.1380615,998.0747598,977.8663137,994.4250699,11519358,
12/03/2021,963.1549683,994.1546873,956.9820309,989.0180912,16864952,
15/03/2021,950.2233887,968.2464661,937.4269489,964.2588972,16698099,
16/03/2021,946.4835205,957.9282047,944.1855855,952.5212462,13873801,
17/03/2021,926.0949097,947.5649486,916.9706854,945.3345893,19210236,
18/03/2021,905.2556763,939.3644172,901.6059866,934.0025091,20647480,
19/03/2021,938.1027832,944.3432961,893.405496,897.1002362,41787429,
22/03/2021,929.2713623,934.4980588,916.1145199,933.1463639,18572478,
23/03/2021,940.5809326,950.5837611,926.3877486,929.0686727,17421165,
24/03/2021,922.4677734,937.0889984,919.3588093,937.0889984,16822814,
25/03/2021,897.3029785,925.4866211,894.3967419,925.4866211,22001648,
26/03/2021,898.744873,907.3283721,889.3052944,906.5623937,20180202,
30/03/2021,914.3572998,923.1886356,897.3479802,904.7599856,20441701,
31/03/2021,902.552124,923.6391723,900.704754,909.2657863,16250796,
01/04/2021,911.0005493,914.6727644,902.5747275,909.2658651,11723312,
05/04/2021,897.821167,912.4198663,884.0785472,912.397341,14875099,
06/04/2021,894.0814209,903.3858478,887.1875556,902.9578081,14009194,
07/04/2021,902.4395752,922.2875566,898.136593,901.155456,24266353,
08/04/2021,903.56604,911.0681472,898.0014042,906.1118128,15369188,
09/04/2021,893.0675659,904.0165755,892.1438511,900.4570465,14037885,
12/04/2021,861.121582,883.7631133,856.2102985,882.6817216,20901482,
13/04/2021,870.4260254,874.3911285,864.1404619,866.9114873,19411189,
15/04/2021,876.0582275,883.5828596,861.955144,867.9478193,19723716,
16/04/2021,870.5612183,878.5815259,868.0154455,872.5888502,15656948,
19/04/2021,856.8635864,863.4870884,851.591839,857.8999276,18478808,
20/04/2021,856.6159058,864.6586794,851.7947228,860.8287872,17203668,
22/04/2021,858.9813232,862.6084876,845.5991677,852.6056588,14490954,
23/04/2021,858.0576782,864.6135449,854.0024741,858.8011313,11828857,
26/04/2021,873.1520386,884.0335323,861.2793137,865.1092653,20846778,
27/04/2021,896.0414429,899.8938603,873.3323335,874.1208372,19992524,
28/04/2021,899.9388428,904.7600253,892.2114832,900.1866803,17122437,
29/04/2021,911.9918213,921.2061466,904.4446639,911.4736209,17412606,
30/04/2021,898.6772461,917.3762001,895.5457568,904.9853349,19828769,
03/05/2021,882.7042847,891.6932979,875.517591,885.835774,23640186,
04/05/2021,863.5772095,886.6468405,861.0540217,878.6265333,21849830,
05/05/2021,865.1543579,873.4449692,859.7248734,866.618739,12393609,
06/05/2021,870.0655518,871.8678713,859.0714322,865.9427718,14624666,
07/05/2021,870.4035645,881.1723726,867.812741,873.1070142,12288548,
10/05/2021,867.902771,877.1846721,865.5372601,873.6701936,13941237,
11/05/2021,871.0343018,873.4673884,860.6033738,862.8563179,13478264,
12/05/2021,862.0227661,870.9216785,859.2517406,869.6600845,13177961,
14/05/2021,872.9042358,875.0219092,858.8011519,868.7363457,13291616,
17/05/2021,883.2900391,884.6867846,869.7951973,872.9042209,11873078,
18/05/2021,895.7260132,902.3269904,888.764572,892.5945237,12064918,
19/05/2021,899.8262329,908.5674682,888.5392845,892.1438641,16317002,
20/05/2021,894.5770264,906.066762,892.5945045,900.2092381,11422532,
21/05/2021,902.3044434,905.4809833,894.8473868,897.5508365,10785605,
24/05/2021,894.6896362,905.5711298,893.0450531,904.7600413,8551760,
25/05/2021,884.5516357,899.803687,883.1323053,899.5333242,14780102,
26/05/2021,887.6606445,891.9186359,885.5204458,889.891004,7480204,
27/05/2021,890.3866577,898.0013911,884.1461446,887.7733091,26819294,
28/05/2021,943.8703003,948.466171,896.6497609,896.6497609,56469931,
31/05/2021,973.3830566,987.5311914,939.4771007,947.1143594,59124142,
01/06/2021,977.2580566,992.1721698,967.1650666,975.9513525,28013832,
02/06/2021,991.8341675,995.5514329,971.8960859,971.8960859,24630162,
03/06/2021,995.6190796,1013.799894,989.5137776,1000.733091,23974257,
04/06/2021,986.9904785,998.682941,984.174343,997.939488,14468646,
07/06/2021,1003.61676,1010.195212,984.5122918,992.1721352,16336573,
08/06/2021,997.8494263,1003.504163,990.4374203,1003.256385,9674735,
09/06/2021,980.0065308,1000.733057,972.3241621,999.8319272,11409161,
10/06/2021,983.6112061,1004.788358,981.1555343,988.2971776,14155653,
11/06/2021,1004.173279,1010.911233,989.1774972,990.4479783,13762778,
14/06/2021,1018.579224,1024.636512,995.9607359,1005.012704,20332436,
15/06/2021,1020.893311,1032.191184,1016.492112,1025.884384,15174215,
16/06/2021,1003.469971,1019.55471,1000.86102,1018.579226,10797349,
17/06/2021,1005.307617,1014.087331,989.08678,998.2067366,15745975,
18/06/2021,1009.84491,1014.087328,991.1058532,1009.776861,29369026,
21/06/2021,1015.108154,1019.758864,998.2748199,999.7948126,12186448,
22/06/2021,1009.89032,1025.884389,1006.986431,1022.708186,12871913,
23/06/2021,1000.634216,1021.16546,998.9780663,1020.893265,16653951,
24/06/2021,977.1082764,1004.831192,970.9829397,1001.314806,91461975,
25/06/2021,954.8528442,977.1083478,944.2582601,977.1083478,55355022,
28/06/2021,946.4814453,964.8575148,944.2127977,962.815756,20277042,
29/06/2021,947.2982178,956.9173179,945.6194448,948.0695556,27144063,
30/06/2021,957.6659546,963.1106851,948.7728267,951.132206,19762858,
01/07/2021,951.9036255,963.3375958,950.5650957,961.0008994,12534407,
02/07/2021,966.0145874,967.761469,949.6349098,951.4725229,14086620,
05/07/2021,975.6110229,977.1310158,967.1262466,969.3722115,11702287,
06/07/2021,964.0861816,975.0210679,961.999057,973.2288807,10070124,
07/07/2021,957.3937378,965.4247966,951.9263242,965.4247966,10454892,
08/07/2021,949.4760742,960.5244349,944.2128069,960.5244349,11185460,
09/07/2021,939.7662964,949.0677762,937.4522829,947.3889432,9037675,
12/07/2021,945.6193848,953.5142857,941.2635525,943.6456145,8585292,
13/07/2021,952.6976318,954.2176246,947.4116214,952.8337291,6717133,
14/07/2021,946.4814453,955.9417046,944.3262121,952.9924507,8532544,
15/07/2021,944.8253784,950.5650462,943.0784969,950.5650462,9448356,
16/07/2021,958.460022,959.5262973,947.2075143,947.275563,8828185,
19/07/2021,952.3572998,963.723221,949.3173143,952.8337002,8354449,
20/07/2021,950.0205688,956.463586,945.5740649,952.6068369,6741464,
22/07/2021,962.2259521,963.6778963,951.9943543,961.4546143,7972397,
23/07/2021,955.4199829,968.4647372,953.7638329,968.4647372,9937030,
26/07/2021,942.329895,962.3620561,939.7209441,956.4636079,12389668,
27/07/2021,932.4158325,945.437904,926.5173845,942.307187,10824523,
