Date,Close,High,Low,Open,Volume,Predicted Opening Price
25/03/2020,822.4616699,832.7334527,725.0238415,739.615528,23614021,
26/03/2020,865.0366821,900.1719336,807.3419924,835.2773459,28521578,
27/03/2020,868.2526855,949.0828981,837.1973416,907.1318201,27617968,
30/03/2020,798.366272,851.5010671,794.8623264,844.7812165,19634222,
31/03/2020,827.4055786,838.6372814,804.4620666,819.6297168,17605546,
01/04/2020,796.446228,829.2774476,787.1824116,829.2774476,14551752,
03/04/2020,781.2785034,810.2218795,777.5826095,809.261901,17498140,
07/04/2020,860.2368774,870.9886504,811.5179591,839.0213719,30206319,
08/04/2020,853.3250122,907.1797889,831.437453,844.7331919,28109676,
09/04/2020,888.0281982,893.6441082,854.3809598,876.4604678,22228573,
13/04/2020,859.5167847,908.8117191,850.733016,896.6199796,17079028,
15/04/2020,828.7494507,893.2600194,809.2618983,893.2600194,28989376,
16/04/2020,844.5411377,855.0529146,821.9816415,830.3814539,26927198,
17/04/2020,873.8685303,883.1803347,851.7410347,878.3804415,27941731,
20/04/2020,907.0357056,922.4913953,897.5799403,912.9395971,33116493,
21/04/2020,884.7642212,896.6199324,871.660491,887.9801258,16589003,
22/04/2020,891.4360352,895.6599641,870.9885043,882.364285,19144677,
23/04/2020,916.7315674,920.1394797,876.0284517,897.5799828,20450611,
24/04/2020,900.5079346,920.0435347,888.9402039,895.6600542,16642284,
27/04/2020,892.4921265,919.0835457,889.2281758,907.3238077,13710536,
28/04/2020,894.1240845,906.0277839,885.1002623,906.0277839,14720718,
29/04/2020,937.9950562,952.9707573,896.7159768,897.579981,27938889,
30/04/2020,961.706543,978.2181865,952.3947389,961.3225867,21896567,
04/05/2020,886.0602417,921.5794497,880.7803594,919.1795032,13361162,
05/05/2020,874.9725342,906.2198269,871.7085834,900.4599551,14836429,
06/05/2020,908.5238037,911.9797034,869.4046743,882.2203657,16892923,
07/05/2020,887.9801636,905.5477594,884.4762184,902.8598312,10915865,
08/05/2020,891.8681641,906.1718696,888.1722697,904.2998995,10403742,
11/05/2020,879.1484375,915.8196337,877.4204876,899.4999966,14275392,
12/05/2020,865.468689,873.0045561,836.2373291,864.9407125,24784209,
13/05/2020,890.5241699,921.5794541,885.1962418,912.9396467,22173483,
14/05/2020,857.9328613,874.5404789,854.3809289,862.0607575,19777445,
15/05/2020,852.6050415,856.6849507,839.9812991,854.8609678,12174814,
18/05/2020,803.1660767,852.4609517,798.0301563,852.4609517,23324982,
19/05/2020,797.40625,832.5894306,793.0383005,826.3975569,23730346,
20/05/2020,822.7976074,829.421483,798.8941762,802.9740851,20007153,
21/05/2020,825.1496582,848.6211485,818.1898128,826.9736411,24239454,
22/05/2020,805.2780151,835.4693534,799.710151,815.9817998,21023716,
26/05/2020,818.2857666,836.8613287,814.7818213,822.7016446,19002576,
27/05/2020,867.4846802,873.3885134,822.8456755,825.4856167,28012877,
28/05/2020,907.4197388,911.979637,877.3724214,883.18028,37744403,
29/05/2020,913.5636597,916.7795645,886.4922514,906.2197999,26512583,
01/06/2020,948.1228638,955.1786829,927.4352786,935.9791113,19595115,
02/06/2020,960.9385376,964.7784518,936.1711025,947.2108559,20811797,
03/06/2020,981.3380737,1004.377559,974.8102313,979.178122,25273044,
04/06/2020,961.6105347,997.3696774,951.4347268,986.9060049,27137941,
05/06/2020,991.9938965,1000.68175,962.666561,962.9545429,17597992,
08/06/2020,975.2423096,1023.961225,966.1225126,1017.577344,24906332,
09/06/2020,947.7868042,985.6579695,940.3469705,979.1781143,30922073,
10/06/2020,952.1547241,959.8345527,939.0510518,950.3787872,18248865,
11/06/2020,929.8352051,948.8428273,926.3793057,945.5788768,15448857,
12/06/2020,943.4190063,947.1629465,890.8601759,890.8601759,21322438,
15/06/2020,911.8356934,935.0192011,905.2598631,929.2593292,16004968,
16/06/2020,950.7628174,954.1707297,913.8996162,935.9791237,22699985,
17/06/2020,940.059021,958.9226235,934.2991495,949.4188121,18478919,
18/06/2020,979.130188,983.8820938,933.0992022,940.7790311,20435063,
19/06/2020,991.9938965,1001.257714,971.6423963,977.2102607,23938876,
22/06/2020,987.5780029,1004.089588,982.8260971,997.8497273,14847237,
23/06/2020,1000.585632,1003.177527,975.8661275,997.4176564,14415256,
24/06/2020,991.1779785,1015.177445,988.8260776,1006.537637,19714623,
25/06/2020,987.5780029,1007.01757,966.698468,981.0021728,35323395,
26/06/2020,1014.169312,1020.457218,986.8579681,999.3376895,19984569,
29/06/2020,1032.984985,1039.272775,995.4977754,995.4977754,23002978,
30/06/2020,1023.193176,1035.384975,1014.025451,1031.017025,17873065,
01/07/2020,1041.192627,1052.136405,1018.825199,1023.193031,17423359,
02/07/2020,1045.800781,1066.776292,1041.768801,1046.664785,18477248,
03/07/2020,1030.968994,1051.944621,1027.177125,1049.256634,13798627,
06/07/2020,1058.856323,1075.079984,1055.976388,1063.60817,17779108,
07/07/2020,1060.920288,1067.208077,1049.304571,1065.000197,12174925,
08/07/2020,1065.912231,1079.879967,1060.776369,1062.696327,15028175,
09/07/2020,1079.927856,1084.487755,1062.936282,1073.256052,10057242,
10/07/2020,1060.872314,1075.176019,1055.544504,1073.160087,8781489,
13/07/2020,1037.016968,1068.45627,1028.425205,1065.480359,14961057,
14/07/2020,1016.473267,1026.121098,1007.97748,1020.073186,13306337,
15/07/2020,1011.001526,1035.81695,1008.073544,1027.369091,10487197,
16/07/2020,1020.025391,1022.857281,992.7139269,1011.481557,11831228,
17/07/2020,1054.488403,1059.816331,1015.945358,1016.665342,14202869,
20/07/2020,1087.703613,1106.759162,1079.159782,1089.575524,32562048,
21/07/2020,1092.983521,1111.607009,1088.615572,1105.94323,23756211,
22/07/2020,1081.271851,1098.695485,1072.824109,1092.935614,12359006,
23/07/2020,1085.15979,1098.119501,1071.57607,1079.975882,10074561,
24/07/2020,1074.312012,1077.959977,1057.176417,1077.959977,9799220,
27/07/2020,1036.296875,1058.856372,1032.31294,1055.832416,18985047,
28/07/2020,1043.160767,1050.600601,1017.097324,1035.816907,17798225,
29/07/2020,1021.993042,1044.936551,1013.305307,1037.736712,16796043,
30/07/2020,1008.601563,1040.280857,1004.809577,1031.01704,13478133,
31/07/2020,991.4659424,1015.369316,979.2261567,1015.369316,18863348,
03/08/2020,961.8986206,985.8500414,953.2588126,984.8900627,15891771,
04/08/2020,999.961731,1018.585339,962.8585347,967.6584277,30153084,
05/08/2020,986.4259644,1013.545357,979.1780797,1006.009432,16610680,
06/08/2020,999.0496216,1012.777362,985.1779785,995.4977479,16823444,
07/08/2020,1002.073547,1005.289452,979.7540469,993.4337407,12418392,
10/08/2020,1008.601563,1021.417254,1002.025732,1002.217681,11086427,
11/08/2020,1023.961243,1028.137126,1006.537607,1006.537607,10068074,
12/08/2020,1021.129272,1023.33727,1006.057654,1022.377292,10333216,
13/08/2020,1016.665405,1028.473072,1014.217413,1025.209121,9946370,
14/08/2020,993.0498047,1023.241202,986.1860515,1023.241202,10462256,
17/08/2020,991.4178467,1005.097541,979.3701276,1005.097541,9780506,
18/08/2020,1014.217407,1019.161321,981.098145,986.8580167,12020412,
19/08/2020,1023.913086,1026.985088,1013.977331,1022.377144,8857812,
20/08/2020,1016.617249,1026.168988,1009.897399,1012.729289,9608367,
21/08/2020,1042.200806,1045.224762,1021.993209,1022.761239,14462151,
24/08/2020,1072.344116,1078.007896,1042.200765,1042.536735,18389870,
25/08/2020,1074.888062,1081.895953,1061.92835,1074.216123,13800869,
26/08/2020,1073.687988,1086.45575,1065.096227,1076.135981,12595031,
27/08/2020,1067.592041,1084.679705,1061.97619,1080.743816,10322998,
28/08/2020,1069.89624,1079.976016,1051.176656,1067.448248,19348305,
31/08/2020,1071.192139,1102.823505,1056.648439,1084.295871,19250583,
01/09/2020,1082.183838,1097.831418,1063.656205,1082.855776,14438942,
02/09/2020,1088.759766,1093.415638,1075.847983,1079.111934,9880841,
03/09/2020,1085.639893,1100.087501,1082.855931,1091.735734,9916681,
04/09/2020,1074.504028,1080.359874,1060.200325,1065.576181,11830685,
07/09/2020,1066.056274,1074.696082,1055.01652,1071.624197,8807733,
08/09/2020,1067.928223,1074.024181,1058.856471,1069.416236,7312459,
09/09/2020,1052.616455,1065.576165,1047.576568,1056.936358,7864436,
10/09/2020,1046.904785,1060.63241,1040.616878,1058.856473,7594044,
11/09/2020,1035.480957,1060.63235,1028.137097,1052.568506,10397365,
14/09/2020,1015.609253,1050.216526,1010.233397,1044.456655,10825295,
15/09/2020,1027.656982,1033.080884,1015.753226,1025.257036,8252555,
16/09/2020,1049.880615,1052.136541,1025.59311,1027.369047,9355056,
17/09/2020,1040.232788,1050.216589,1034.856931,1040.616803,9159343,
18/09/2020,1014.985352,1048.488509,1005.289475,1048.29656,11740889,
21/09/2020,1007.305603,1028.473061,999.817723,1012.777434,9921439,
22/09/2020,993.961853,1015.801366,988.2979559,1011.865477,9310339,
23/09/2020,1005.337524,1012.777358,992.9537778,1004.137551,8039914,
24/09/2020,989.1619263,1005.097547,983.9780186,996.4577398,9904755,
25/09/2020,1002.217651,1009.849434,984.6020676,1007.977523,10160772,
28/09/2020,1012.009338,1016.617282,1000.921656,1006.969451,8076211,
29/09/2020,1020.025391,1027.08121,1008.93759,1015.657441,6322223,
30/09/2020,1035.432861,1043.40073,1009.897455,1017.577283,9406921,
01/10/2020,1062.648193,1065.576175,1046.472578,1046.472578,10601540,
05/10/2020,1069.752075,1086.69572,1066.53617,1067.496149,8470063,
06/10/2020,1098.311523,1102.055464,1081.127883,1089.623787,9685995,
07/10/2020,1115.735229,1118.231151,1092.071731,1099.079623,10624389,
08/10/2020,1144.102539,1154.854252,1116.791078,1132.774745,17530337,
09/10/2020,1184.181641,1187.49352,1143.958514,1152.934291,22486194,
12/10/2020,1165.078125,1193.013481,1157.35025,1182.261766,9610273,
13/10/2020,1150.486206,1173.52569,1147.174327,1164.837955,9176976,
14/10/2020,1163.014038,1165.702025,1128.45481,1147.702427,11291459,
15/10/2020,1122.454956,1168.293933,1117.415069,1165.605946,14123448,
16/10/2020,1151.350342,1155.334277,1126.054928,1132.774779,12911424,
19/10/2020,1155.382324,1185.573605,1144.870488,1185.573605,21179778,
20/10/2020,1174.96582,1178.277817,1157.638276,1159.174218,13705989,
21/10/2020,1196.805176,1200.93313,1172.805713,1181.349545,17820376,
22/10/2020,1183.941528,1199.973122,1174.053703,1190.325292,10956530,
23/10/2020,1186.341553,1198.485188,1181.925558,1193.733341,7933115,
26/10/2020,1162.43811,1192.293421,1156.390198,1180.581729,9785988,
27/10/2020,1183.749512,1186.533473,1149.910268,1176.933688,12158890,
28/10/2020,1161.190063,1182.693607,1153.41426,1178.853693,8285593,
29/10/2020,1139.686523,1156.246154,1131.334757,1152.55026,11530012,
30/10/2020,1136.182617,1151.302279,1129.270702,1135.222639,5761358,
02/11/2020,1166.614014,1175.973805,1130.374821,1146.550437,10963040,
03/11/2020,1198.005249,1200.693236,1176.453776,1177.365709,14082115,
04/11/2020,1207.077026,1214.180891,1180.773591,1201.893119,11702411,
05/11/2020,1218.404785,1224.932686,1202.229169,1215.332901,10716964,
06/11/2020,1255.31604,1257.571966,1214.852919,1215.572903,17852862,
09/11/2020,1286.899292,1292.083082,1262.563742,1262.563742,13144220,
10/11/2020,1337.874146,1339.170093,1297.459072,1302.690908,20758678,
11/11/2020,1334.322266,1358.177829,1315.650728,1343.874123,18058097,
12/11/2020,1316.802612,1332.978346,1305.570909,1322.274561,13526974,
13/11/2020,1304.418945,1314.018731,1293.091151,1314.018731,11236240,
14/11/2020,1314.88269,1319.922578,1310.562787,1313.058825,917533,
17/11/2020,1352.081909,1356.065844,1325.346527,1330.338486,15529950,
18/11/2020,1352.321655,1362.209481,1343.057957,1346.849825,9431388,
19/11/2020,1319.34668,1343.442121,1313.250838,1334.082329,10133441,
20/11/2020,1347.473877,1352.033775,1310.418729,1317.714543,10202681,
23/11/2020,1338.786011,1366.673433,1320.306424,1358.369596,12623318,
24/11/2020,1380.641113,1387.169014,1345.937982,1351.649808,20077200,
25/11/2020,1346.657959,1405.792614,1341.090037,1393.216919,12076301,
26/11/2020,1369.553345,1374.689206,1331.490174,1358.369572,13971563,
27/11/2020,1383.185059,1388.128972,1358.897672,1374.497323,8997290,
01/12/2020,1375.937256,1391.008872,1368.449377,1383.185023,8573787,
02/12/2020,1350.641846,1374.497408,1338.978199,1373.729378,8946075,
03/12/2020,1322.082397,1374.689268,1319.058559,1371.809333,18966611,
04/12/2020,1330.146362,1345.362,1318.338696,1325.730484,13456161,
07/12/2020,1317.330688,1324.722477,1303.746967,1319.97063,12158159,
08/12/2020,1321.218628,1333.218361,1310.514843,1319.970609,9728948,
09/12/2020,1350.881836,1353.617869,1320.018618,1321.890529,11034537,
10/12/2020,1330.386353,1345.890031,1320.690592,1342.050116,9863983,
11/12/2020,1327.458374,1339.170065,1318.050537,1334.418218,10678192,
14/12/2020,1317.234619,1332.450256,1313.250685,1327.650363,8611025,
15/12/2020,1335.618286,1339.122114,1311.33078,1325.538511,10780718,
16/12/2020,1354.241699,1360.097662,1338.690094,1347.80989,8416046,
17/12/2020,1384.097168,1387.169053,1348.28992,1361.825595,10962239,
18/12/2020,1354.865723,1382.081092,1350.017901,1377.569239,11497959,
21/12/2020,1317.7146,1366.865455,1312.002657,1360.769615,11880912,
22/12/2020,1318.146606,1329.378426,1291.171231,1329.378426,11425779,
23/12/2020,1320.594482,1325.682298,1306.578819,1312.770634,7733697,
24/12/2020,1341.186035,1347.809911,1321.890489,1333.794247,7476094,
28/12/2020,1356.305664,1364.129513,1347.809877,1348.769856,5849597,
29/12/2020,1370.081421,1377.329306,1363.169622,1364.177646,7247673,
30/12/2020,1375.169434,1382.273299,1356.44985,1382.273299,8108363,
31/12/2020,1378.817261,1386.209049,1368.017502,1377.569242,11072875,
01/01/2021,1368.017578,1385.249147,1363.745603,1382.369212,4405469,
04/01/2021,1359.329712,1380.449241,1343.010076,1380.449241,7870096,
05/01/2021,1369.60144,1373.489401,1352.609866,1362.401601,7193412,
06/01/2021,1363.697632,1382.369169,1356.545721,1377.569276,11067025,
07/01/2021,1359.56958,1375.265205,1356.017706,1375.169231,9947421,
08/01/2021,1374.353394,1384.289149,1366.14553,1374.689363,6884382,
11/01/2021,1393.360718,1406.272499,1378.817138,1391.968796,8665696,
12/01/2021,1421.728394,1428.160204,1391.105051,1394.320956,10194078,
13/01/2021,1411.79248,1436.991917,1403.584617,1433.152003,8467325,
14/01/2021,1409.968628,1428.448217,1397.7289,1412.2726,6148583,
15/01/2021,1407.952637,1412.75253,1387.169077,1410.304537,7082618,
18/01/2021,1423.744141,1442.703717,1408.28851,1411.072471,21412816,
19/01/2021,1443.663818,1451.151698,1408.28863,1432.096146,8680127,
20/01/2021,1432.287964,1440.927771,1426.528093,1440.927771,6673026,
21/01/2021,1415.776489,1434.544001,1409.392608,1432.288074,13166527,
22/01/2021,1385.7771,1409.152554,1382.513149,1409.152554,7696182,
25/01/2021,1404.304688,1421.728323,1396.912899,1406.464639,10172359,
27/01/2021,1353.185913,1412.992631,1349.874034,1409.248691,11778138,
28/01/2021,1316.5625,1345.217953,1288.291179,1334.274174,21352223,
29/01/2021,1334.850342,1352.369953,1309.890896,1335.6663,14352251,
01/02/2021,1417.648315,1423.168192,1344.929941,1353.809742,13185272,
02/02/2021,1498.094604,1515.326173,1437.471934,1440.927834,21210103,
03/02/2021,1511.774414,1518.398173,1480.287068,1515.806277,10118627,
04/02/2021,1515.902222,1524.446055,1481.67896,1503.326525,12242342,
05/02/2021,1533.661743,1553.485324,1486.046829,1486.046829,13527358,
08/02/2021,1541.005737,1566.349197,1531.837894,1555.165422,8723790,
09/02/2021,1547.341553,1562.845231,1523.198066,1545.565616,9210683,
10/02/2021,1518.446045,1550.221311,1504.286362,1543.98145,9894003,
11/02/2021,1509.422363,1533.85389,1501.598514,1518.68618,6824309,
12/02/2021,1518.638184,1528.766005,1510.046422,1510.910426,4955053,
15/02/2021,1551.901367,1559.965211,1532.79777,1536.06172,5177622,
16/02/2021,1561.549194,1575.324864,1544.077514,1556.317241,6948679,
17/02/2021,1523.005981,1556.893271,1519.646056,1555.165263,6397213,
18/02/2021,1492.094727,1541.677526,1486.046815,1541.677526,7360280,
19/02/2021,1477.50293,1501.598367,1471.647084,1483.166826,8569754,
22/02/2021,1486.046753,1510.91022,1477.83889,1483.214863,14725919,
23/02/2021,1467.951172,1495.358488,1461.711312,1491.56662,9119953,
24/02/2021,1542.157593,1549.357432,1455.567569,1465.40735,7157166,
25/02/2021,1542.109497,1570.764832,1537.885568,1545.325402,10054785,
26/02/2021,1472.991211,1525.310045,1460.127474,1523.534108,13956423,
01/03/2021,1496.51062,1509.614351,1479.03894,1501.406487,6768009,
02/03/2021,1505.438354,1523.965988,1488.92677,1512.638194,8055019,
03/03/2021,1523.342041,1532.125869,1502.366532,1520.606125,5611205,
04/03/2021,1489.934692,1508.126238,1477.5029,1486.574768,8145719,
05/03/2021,1468.767212,1483.742854,1460.223379,1469.72719,8722911,
08/03/2021,1458.687378,1492.766616,1451.967528,1480.286895,7558525,
09/03/2021,1499.966675,1503.03856,1476.687192,1483.167048,7533348,
10/03/2021,1493.486694,1511.966282,1490.030795,1509.086346,5527508,
12/03/2021,1489.838623,1535.965638,1473.61508,1535.965638,7815602,
15/03/2021,1467.471436,1486.431015,1454.655744,1486.431015,6115193,
16/03/2021,1451.631592,1478.750986,1449.567614,1469.63119,6861183,
17/03/2021,1435.504028,1477.407119,1430.560115,1463.247434,10532214,
18/03/2021,1431.328125,1461.135508,1421.872359,1451.247681,9032770,
19/03/2021,1437.567871,1450.71953,1415.056421,1425.568139,10617510,
22/03/2021,1410.352539,1435.071987,1401.952727,1435.071987,7007816,
23/03/2021,1440.111938,1447.119712,1410.304556,1411.16856,9880714,
24/03/2021,1419.616333,1446.159646,1412.128453,1431.23205,8184450,
25/03/2021,1404.784546,1435.695925,1392.208851,1430.559946,11982178,
26/03/2021,1431.616211,1439.008,1415.008533,1434.208106,6010629,
30/03/2021,1491.518677,1500.014581,1441.455887,1446.351755,12803822,
31/03/2021,1433.87207,1486.046884,1428.448168,1486.046884,15387253,
01/04/2021,1427.248291,1439.392045,1406.368755,1439.392045,17881881,
05/04/2021,1391.584839,1425.568102,1373.729262,1420.768209,8003293,
06/04/2021,1382.609253,1404.112798,1375.313439,1401.568831,7537867,
07/04/2021,1389.280884,1398.40068,1364.657528,1381.697147,12544090,
08/04/2021,1375.457275,1402.432648,1373.249278,1394.848795,8806796,
09/04/2021,1364.849487,1375.457297,1358.465607,1368.929396,14078908,
12/04/2021,1312.338867,1343.010138,1298.85112,1337.250266,11274564,
13/04/2021,1344.306152,1350.161999,1306.531014,1313.250865,9300341,
15/04/2021,1372.865356,1379.201192,1335.330217,1348.769917,17222492,
16/04/2021,1371.473267,1387.168891,1366.529354,1377.521061,7803263,
19/04/2021,1355.873779,1360.961595,1317.378661,1334.370236,12034621,
20/04/2021,1335.714111,1369.313359,1328.562201,1367.969366,11593135,
22/04/2021,1365.569458,1369.697413,1316.17861,1324.770371,19242656,
23/04/2021,1357.553833,1377.18535,1344.162061,1352.60992,11356764,
26/04/2021,1348.578003,1371.809438,1346.61,1356.449781,15085476,
27/04/2021,1381.121094,1384.28907,1348.577915,1350.929815,10296453,
28/04/2021,1417.696533,1419.808439,1373.729464,1378.769352,12051970,
29/04/2021,1413.568481,1443.471838,1402.528728,1426.720141,12039276,
30/04/2021,1355.777832,1395.616944,1351.169888,1387.169086,17616451,
03/05/2021,1357.841675,1364.993586,1322.178564,1337.250181,11236850,
04/05/2021,1332.786255,1366.049537,1327.938433,1353.521769,10743164,
05/05/2021,1346.465942,1353.185792,1326.402366,1344.93,7210806,
06/05/2021,1344.834106,1354.337918,1339.170209,1351.265916,5738522,
07/05/2021,1358.129517,1367.92125,1353.809614,1356.401509,6024167,
10/05/2021,1363.025635,1372.769441,1356.257856,1369.889505,5530025,
11/05/2021,1347.378052,1367.201517,1339.218233,1340.130166,7259517,
12/05/2021,1343.490112,1352.225895,1333.266316,1343.730107,6887463,
14/05/2021,1331.346191,1342.913979,1327.026288,1338.54603,5302071,
17/05/2021,1382.609253,1384.865179,1326.018558,1339.314239,7560346,
18/05/2021,1417.600342,1423.408259,1396.768853,1400.560722,11082640,
19/05/2021,1399.840698,1419.664279,1394.416913,1411.360441,5065458,
20/05/2021,1375.457275,1407.232541,1371.329321,1399.984656,5342092,
21/05/2021,1437.375977,1441.791855,1385.249093,1385.249093,9670823,
24/05/2021,1449.519531,1459.599306,1438.527824,1443.087722,11073051,
25/05/2021,1419.760132,1453.16743,1411.648361,1450.0475,9618487,
26/05/2021,1417.936401,1427.488141,1411.168506,1420.768291,6141995,
27/05/2021,1423.312134,1429.407974,1403.920498,1414.144292,10219748,
28/05/2021,1443.279663,1452.447505,1419.56824,1431.232003,8875010,
31/05/2021,1455.183472,1458.687417,1427.968103,1439.967835,7830527,
01/06/2021,1451.199585,1465.887304,1446.927727,1459.455495,5515081,
02/06/2021,1443.807739,1449.759559,1433.247975,1449.567611,5312008,
03/06/2021,1459.695435,1463.919246,1428.208091,1447.647657,5143630,
04/06/2021,1440.880005,1459.791656,1439.200042,1455.327731,4712238,
07/06/2021,1439.823853,1453.407573,1436.127958,1449.567659,4045834,
08/06/2021,1423.696289,1441.215898,1422.208275,1436.656,4936270,
09/06/2021,1421.056274,1441.887762,1413.136451,1424.512174,5111721,
10/06/2021,1421.776367,1429.40815,1414.672502,1422.784274,5741770,
11/06/2021,1426.864136,1436.655988,1421.77632,1431.32806,3602987,
14/06/2021,1420.240234,1426.528141,1404.01669,1419.088307,4440982,
15/06/2021,1430.608154,1436.128031,1415.776531,1426.528245,3784801,
16/06/2021,1425.184204,1434.208026,1418.944343,1428.448155,3851049,
17/06/2021,1407.424683,1419.568436,1401.568836,1407.328708,4641901,
18/06/2021,1420.576294,1430.368028,1396.768779,1410.688468,5969030,
21/06/2021,1429.119995,1432.096022,1400.60868,1402.864606,3630236,
22/06/2021,1424.41626,1447.647694,1420.768294,1437.08793,7183412,
23/06/2021,1426.048218,1437.856001,1419.424342,1430.368121,3922434,
24/06/2021,1445.967773,1452.879573,1428.448164,1430.368121,7392512,
25/06/2021,1454.463501,1461.087377,1446.687698,1450.623587,5191588,
28/06/2021,1447.983643,1462.047352,1444.767738,1459.167416,4678393,
29/06/2021,1448.176514,1454.105839,1438.63157,1452.948927,5485846,
30/06/2021,1444.175415,1454.877272,1440.511661,1444.271805,4839511,
01/07/2021,1433.425415,1448.12845,1429.809915,1448.12845,8455721,
02/07/2021,1427.302979,1435.835535,1424.024902,1431.737968,7413518,
05/07/2021,1441.813354,1450.538809,1431.304394,1436.51062,3686941,
06/07/2021,1479.655518,1484.765472,1442.343601,1443.307735,8834516,
07/07/2021,1484.283325,1489.923482,1472.906504,1478.980592,4814595,
08/07/2021,1465.916504,1482.547804,1459.16757,1470.303358,4210461,
09/07/2021,1448.128418,1461.626286,1443.789818,1458.300073,5347921,
12/07/2021,1433.66626,1448.12826,1430.77386,1448.12826,7229489,
13/07/2021,1447.983643,1452.081209,1430.870276,1442.439876,9089071,
14/07/2021,1445.380615,1453.286462,1437.619294,1443.789772,4894247,
15/07/2021,1466.157593,1471.990647,1445.862656,1451.020746,5219401,
16/07/2021,1467.748413,1475.075803,1464.32581,1473.147536,2585314,
19/07/2021,1418.240234,1435.449992,1413.419567,1433.666369,12555800,
20/07/2021,1391.389038,1401.849861,1384.640105,1390.280261,12087125,
22/07/2021,1396.73999,1415.829878,1393.172744,1403.874601,6603557,
